direction,t1_bias,t1_strength,t1_pd_zone,t2_in_4h_ob,t2_in_1h_ob,t2_in_fvg,t2_in_brk,t2_in_rej,t2_in_mit,t2_in_vi,zone_quality,t2_confluence,t2m30_in_ob,t2m30_in_fvg,t2m30_in_brk,t2m30_in_rej,t2m30_choch,t2m30_zone_qual,t4_in_5m_ob,ob_height_atr,entry_depth_ob,session,t3_in_ote,t3_choch,swept,conf_score,sl_atr_ratio,rr_potential,atr_pct_of_price,tp2_distance_r,rvol,vol_pct,mom_12b,mom_48b,mom_96b,body_ratio,atr_rank,bb_score,tsm_score,day_of_week,label,sym,ts,entry,sl,tp1,ml_proba
1,0,0.0,0,0,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,,0,2.666394925770336,0.0,0,0,1,1,0.8447387433483783,2.000000000000002,4.0,0.009076652728692692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NATGAS,2024-08-06 09:00:00+00:00,1.9420000314712524,1.9067463117017027,2.0830149105494513,0.2324700618160493
1,0,0.0,0,0,1,0,0,0,1,1,0.75,0.75,0,0,0,0,0,,0,2.6095757102520816,0.0,-1,0,1,1,0.8447387433483783,0.26105056298694046,4.0,0.009212611431287836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NATGAS,2024-08-06 10:00:00+00:00,1.9550000429153442,1.9502983510937317,1.9738068102017943,0.12088108727740915
1,0,0.0,0,0,0,0,0,0,0,1,0.9000000000000001,0.9000000000000001,0,0,0,0,0,,0,0.1311689060296923,1.0,1,0,1,1,0.831274473057906,2.000000000000002,4.0,0.011609864820423829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NATGAS,2024-08-06 12:00:00+00:00,1.9700000286102295,1.9242571605534378,2.1529715008373964,0.397456342771671
1,0,0.0,0,0,0,0,0,0,0,1,0.9000000000000001,0.9000000000000001,0,0,0,0,0,,0,0.12127297613680871,1.0,1,0,1,1,0.831274473057906,1.9999999999999971,4.000000000000009,0.012456069561936532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NATGAS,2024-08-06 13:00:00+00:00,1.9859999418258667,1.936524434975097,2.183901969228946,0.41737399826031296
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.75,0,0,0,0,0,,0,0.9188349030269227,1.0,-1,0,1,1,0.772177267557298,0.6400579389494985,4.0,0.0075229843828719225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NATGAS,2024-08-13 10:00:00+00:00,2.1700000762939453,2.1595512093694738,2.2117955439918315,0.151772209694938
1,0,0.0,0,0,0,0,0,1,0,0,0.75,0.9000000000000001,0,0,0,0,0,,0,0.681826894771684,1.0,1,0,1,1,0.759869552865133,1.999999999999992,4.00000000000002,0.009932064965904432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NATGAS,2024-08-13 12:00:00+00:00,2.2149999141693115,2.171000868075307,2.3909960985453305,0.1142248731829631
1,0,0.0,0,0,1,0,0,0,1,0,0.9000000000000001,0.75,0,0,0,0,0,,0,0.6479453809703484,1.0,0,0,1,1,0.7510109822864358,0.21478990362609568,4.0,0.006948845210213106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NATGAS,2024-08-15 07:00:00+00:00,2.2209999561309814,2.217685020874173,2.2342596971582154,0.4150343984254832
1,0,0.0,0,0,1,0,0,1,1,0,0.75,0.75,0,0,0,0,0,,0,0.1894796308582367,1.0,0,0,1,1,0.8170390268271616,0.5605331769354575,4.0,0.005459723725269351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SILVER,2024-08-19 08:00:00+00:00,29.0,28.91124966773746,29.355001329050154,0.15784279101548043
1,0,0.0,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,0.196313716188522,1.0,1,0,1,1,0.7629742637641241,2.000000000000004,3.9999999999999885,0.00526149507971227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SILVER,2024-08-19 12:00:00+00:00,29.045000076293945,28.73935982631062,30.26756107622725,0.25450662621380044
1,0,0.0,0,0,1,0,0,1,1,0,0.75,0.9000000000000001,0,0,0,0,0,,1,0.3558566404520893,1.0,1,0,1,1,0.8372729019657535,1.500000000000004,4.0,0.008994401747308372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NATGAS,2024-08-21 13:00:00+00:00,2.187000036239624,2.1574939008186482,2.305024577923527,0.09555414682683108
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.7822160958220458,0.3333333333333333,0,1,1,1,0.8871634642833284,0.6830973164620974,4.0,0.004550285446050757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SILVER,2024-08-22 07:00:00+00:00,29.5,29.408305510568653,29.86677795772539,0.18762299906214
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.8121354499677388,0.3333333333333333,0,0,1,1,0.8548739597387386,0.7033168511247364,4.0,0.004382651338058311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SILVER,2024-08-22 08:00:00+00:00,29.5,29.409069420109507,29.863722319561973,0.18092148304544034
1,0,0.0,0,0,0,0,0,1,0,0,0.9000000000000001,0.75,0,0,0,0,0,,0,0.4982913123699768,1.0,0,0,1,1,0.7049116019026147,2.0000000000000075,3.999999999999984,0.006441057361324017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NATGAS,2024-08-22 09:00:00+00:00,2.180999994277954,2.1529041021415707,2.2933835628234873,0.18084311628393832
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.8007602415337962,1.0,0,0,1,1,0.8548739597387386,1.417961098231298,4.0,0.00443064107687782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SILVER,2024-08-22 09:00:00+00:00,29.594999313354492,29.409069420109507,30.338718886334433,0.15192412109814005
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.8100828223439308,1.0,-1,0,1,1,0.8548739597387386,1.5502058601536803,4.0,0.0043774335908743495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SILVER,2024-08-22 10:00:00+00:00,29.610000610351562,29.409069420109507,30.413725371319785,0.1952774466946167
1,0,0.0,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,0.5701463629377426,0.0,-1,1,1,1,0.781111353173867,1.9999999999999925,4.0000000000000195,0.006327518894528787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SILVER,2024-08-22 15:00:00+00:00,29.104999542236328,28.736674673178825,30.578299018466346,0.1547129386243441
1,0,0.0,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,0.5916949843269943,0.0,2,0,1,1,0.6882975134458844,2.0000000000000058,3.99999999999999,0.006131842384354518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SILVER,2024-08-22 19:00:00+00:00,28.940000534057617,28.585089490301662,30.359644709081433,0.3186551717015096
0,0,0.0,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,0.015892581087187465,1.0,-1,1,1,1,0.7503307183432655,2.0000000000000306,3.9999999999999276,0.002478899864241816,201.70237903212757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,GOLD,2024-08-28 15:00:00+00:00,2540.800048828125,2553.3968266203365,2490.41293765928,0.11556782702853341
1,0,0.0,0,1,0,0,0,1,0,0,1.0,0.75,0,0,0,0,0,,0,0.29927713812806706,0.0,0,0,1,1,0.8340149978037769,2.0000000000000058,4.0,0.006378888793160446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-08-29 08:00:00+00:00,4.190499782562256,4.1370383183608,4.404345639368078,0.28532416632923796
1,0,0.0,0,1,0,0,0,1,0,0,1.0,0.75,0,0,0,0,0,,0,0.25806166439390554,0.0,0,0,1,1,0.8340149978037769,0.1488077558518001,4.0,0.007378303915671004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-08-29 09:00:00+00:00,4.201499938964844,4.196886906948315,4.21995206703096,0.1172947566673175
1,0,0.0,0,1,0,0,0,1,0,0,1.0,0.75,0,0,0,0,0,,0,0.22671802945369107,0.5000298027060857,-1,0,1,1,0.8340149978037769,0.3432896282460249,4.0,0.00838338478757013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-08-29 10:00:00+00:00,4.209000110626221,4.196886906948315,4.257452925337844,0.09451065986831172
1,0,0.0,0,0,0,0,0,1,0,0,1.0,0.75,0,0,0,0,0,,0,0.18924893341358753,0.6250223520295642,1,0,1,1,0.7843982297633976,2.00000000000001,3.999999999999979,0.01004081245475892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-08-29 12:00:00+00:00,4.210000038146973,4.125456396511849,4.548174604687466,0.16622453047046784
1,0,0.0,0,0,0,0,0,1,0,0,1.0,0.75,0,0,0,0,0,,0,0.17417224368341536,1.0,1,0,1,1,0.7843982297633976,1.9999999999999976,4.0,0.010902196576676446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-08-29 13:00:00+00:00,4.2129998207092285,4.121137916263479,4.580447438492225,0.2646012103381873
1,0,0.0,0,1,0,0,0,1,0,0,1.0,0.75,0,0,0,0,0,,0,0.2207179137867334,0.6874888239852178,2,0,1,1,0.7626735249612833,0.3902405279273239,4.0,0.008608216194615813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,COPPER,2024-08-29 18:00:00+00:00,4.2104997634887695,4.196355537601879,4.267076667036331,0.3518134381602962
1,0,0.0,0,1,0,0,0,0,0,0,1.0,0.75,0,0,0,0,0,,0,0.23372767940799422,0.3125111760147821,2,0,1,1,0.7626735249612833,0.3255998015383647,4.0,0.00813486079758841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,COPPER,2024-08-29 19:00:00+00:00,4.207499980926514,4.196355537601879,4.252077754225052,0.3944807740809354
1,0,0.0,0,0,0,0,0,1,0,0,0.75,0.55,0,0,0,0,0,,0,0.5555417700954229,1.0,2,0,1,1,0.6563899676254962,2.0000000000000027,4.0,0.00554591226320165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WHEAT,2024-09-09 18:00:00+00:00,568.0,561.6998436690029,593.2006253239883,0.46559728101622044
1,0,0.0,0,0,1,0,0,1,1,0,0.75,0.55,0,0,0,0,0,,0,0.6192462576391256,1.0,0,1,1,1,0.7081114260665867,0.23846375109131435,4.0,0.004979764354628856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-09-10 08:00:00+00:00,567.5,566.8260975593122,570.1956097627512,0.47130700996403146
1,0,0.0,0,0,1,0,0,1,1,0,0.75,0.55,0,0,0,0,0,,0,0.6324504677605665,1.0,0,1,1,1,0.7081114260665867,0.1500000000000119,4.0,0.00487794642400987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WHEAT,2024-09-10 09:00:00+00:00,567.25,566.834947733647,568.9102090654119,0.47762552994933516
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,0.658227095264526,1.0,-1,0,1,1,0.6823387606778879,0.5261297687226009,4.0,0.004678674680064708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WHEAT,2024-09-10 10:00:00+00:00,568.25,566.851201466958,573.8451941321682,0.44678414044342296
1,0,0.0,0,0,0,0,0,0,0,1,0.9000000000000001,0.55,0,0,0,0,0,,0,0.5350964782455023,1.0,-1,0,1,1,0.6823387606778879,1.9999999999999925,4.000000000000018,0.005705082021605926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-09-10 15:00:00+00:00,573.25,566.7091234622288,599.4135061510848,0.24263572591475013
1,0,0.0,0,0,0,0,0,0,0,1,0.9000000000000001,0.55,0,0,0,0,0,,0,0.5739108715639959,1.0,2,0,1,1,0.623971642229815,2.0000000000000044,4.0,0.00531692059952421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WHEAT,2024-09-10 18:00:00+00:00,573.5,567.4014920723457,597.8940317106171,0.38384894436257155
1,0,0.0,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,0.6331886467707929,0.0,1,0,1,1,0.7406847812664589,1.9999999999999931,4.00000000000001,0.009783282306960007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NATGAS,2024-09-12 13:00:00+00:00,2.259999990463257,2.215779554622399,2.4368817338266884,0.2617383334502009
1,0,0.0,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,1.977598373877554,1.0,-1,0,1,1,0.7526817574978176,2.0000000000000235,3.9999999999999414,0.003531962768362243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-09-18 15:00:00+00:00,4.295000076293945,4.2646605155747785,4.416358319170611,0.24956331948508573
1,0,0.0,0,1,0,0,0,0,0,0,1.0,0.75,0,0,0,0,0,,0,1.722161590665637,1.0,2,0,1,1,0.7817482155458204,4.132977231150044,4.0,0.004039845519093256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,COPPER,2024-09-18 18:00:00+00:00,4.311999797821045,4.240004107066734,4.5999825608382885,0.42762582728764126
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,1.494876328622614,0.7333343929808945,2,1,1,1,0.819941498900034,1.4448579875643681,4.0,0.004700953593098328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,COPPER,2024-09-18 19:00:00+00:00,4.269000053405762,4.240004107066734,4.3849838387618725,0.3469944852008351
1,0,0.0,0,0,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,1.420759332359821,1.0,1,0,1,1,0.8040162616448044,1.999999999999979,4.000000000000042,0.00483353100182157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-09-19 12:00:00+00:00,4.368500232696533,4.326269670084127,4.537422483146161,0.13642853057083168
1,0,0.0,0,0,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,1.3207487607654795,1.0,1,0,1,1,0.8040162616448044,1.9999999999999984,4.0,0.005228262315705479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-09-19 13:00:00+00:00,4.3445000648498535,4.2990716929105846,4.526213552606929,0.1459824885721626
1,0,0.0,0,0,0,1,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,1.3031853334512187,1.0,1,0,1,1,0.8040162616448044,2.0000000000000124,3.999999999999981,0.00530299736839374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-09-19 14:00:00+00:00,4.341000080108643,4.294959456106616,4.525162576116748,0.09659554307154841
1,0,0.0,0,0,0,1,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,1.3258965301830008,1.0,-1,0,1,1,0.8170390268271616,2.0000000000000004,4.0,0.0052073647051603805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-09-19 15:00:00+00:00,4.34499979019165,4.299747793088904,4.5260077786026365,0.17650233519186387
1,0,0.0,0,0,0,0,0,1,0,0,0.75,0.55,0,0,0,0,0,,0,1.5282738683646901,1.0,2,0,1,1,0.7471496750803226,1.999999999999984,4.000000000000022,0.004514676761148198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-09-19 19:00:00+00:00,4.3480000495910645,4.308740420028345,4.505038567841944,0.3228968295912992
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.030843361867860467,1.0,2,0,1,1,0.7817482155458204,0.7595602190685876,4.0,0.0037255910918273603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-09-23 18:00:00+00:00,4.353000164031982,4.340681997216918,4.40227283129224,0.09331262676759793
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.0317837320404183,1.0,2,0,1,1,0.7817482155458204,0.4650020041966039,4.0,0.003619521396206231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COPPER,2024-09-23 19:00:00+00:00,4.3480000495910645,4.340681997216918,4.3772722590876505,0.09331262676759793
0,0,0.0,0,0,0,1,0,1,0,0,0.9000000000000001,0.9000000000000001,0,0,0,0,0,,0,0.9055779448631512,1.0,0,0,1,1,0.7818754635688291,2.0000000000000013,4.0,0.00758946512849933,65.8807954887942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PALLADIUM,2024-09-30 07:00:00+00:00,1018.5,1033.9597404667531,956.6610381329874,0.07467284257348875
0,0,0.0,0,0,1,0,0,0,1,0,0.75,0.75,0,0,0,0,0,,0,0.6087575176389094,0.9,0,0,1,1,0.773126472283736,0.1500000000000045,4.0,0.00810005022780328,823.0401638477808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PALLADIUM,2024-09-30 08:00:00+00:00,1014.0,1015.2320176396489,1009.0719294414043,0.33583807002900173
0,0,0.0,0,0,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,,0,0.7211173182638918,1.0,0,1,1,1,0.8147606993955285,1.9999999999999936,4.000000000000016,0.00696852717424513,71.75117316725746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PALLADIUM,2024-10-03 08:00:00+00:00,995.0,1008.8673690767478,939.5305236930087,0.08970388874667379
0,0,0.0,0,0,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,,0,0.7243534961457018,1.0,0,0,1,1,0.7851063906181291,2.0000000000000036,3.9999999999999916,0.006954868585740249,71.89208449246078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PALLADIUM,2024-10-03 09:00:00+00:00,992.5,1006.3054141426944,937.2783434292224,0.0802854288479259
0,0,0.0,0,0,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,,0,0.7311835761816918,1.0,-1,0,1,1,0.7851063906181291,1.9999999999999936,4.000000000000017,0.006903814230007468,72.4237332207968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PALLADIUM,2024-10-03 10:00:00+00:00,990.5,1004.1764559896448,935.7941760414208,0.08212881477468213
0,0,0.0,0,0,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,,0,0.7234284733948465,1.0,1,0,1,1,0.7725925989478682,1.999999999999999,4.0,0.007013225085810503,71.29387605306216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PALLADIUM,2024-10-03 12:00:00+00:00,985.5,999.3230666441325,930.20773342347,0.0820986033185259
0,0,0.0,0,0,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,,0,0.6975590095277218,1.0,1,0,1,1,0.7725925989478682,2.0000000000000013,4.0,0.007269627150598469,68.77931833943332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PALLADIUM,2024-10-03 13:00:00+00:00,986.0,1000.3357047409802,928.6571810360792,0.08116456746886995
0,0,0.0,0,0,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,,0,0.6353120169935944,1.0,1,1,1,1,0.803161103936625,2.000000000000003,3.999999999999993,0.007893830120101102,63.34060809426126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PALLADIUM,2024-10-03 14:00:00+00:00,997.0,1012.7402972594816,934.0388109620736,0.09587245395752551
0,0,0.0,0,0,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,,0,0.6462815184515796,1.0,-1,1,1,1,0.8147606993955285,2.000000000000001,4.0,0.007771538508045518,64.33732516185472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PALLADIUM,2024-10-03 15:00:00+00:00,995.5,1010.9731331695186,933.6074673219255,0.10871918066818728
0,0,0.0,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,0.20320098594607924,1.0,0,0,1,1,0.765184333857537,2.0000000000000018,4.0,0.009029729522823571,55.37264419008323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COFFEE,2024-10-25 08:00:00+00:00,245.25,249.67908233094496,227.53367067622014,0.14080598128763144
0,0,0.0,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,0.21219815795539634,1.0,0,0,1,1,0.765184333857537,2.0000000000000004,4.0,0.008645107646109073,57.83617977562561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COFFEE,2024-10-25 09:00:00+00:00,245.3000030517578,249.54129291570447,228.33484359597117,0.139532583989966
0,0,0.0,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,,0,0.21937011642529564,1.0,-1,0,1,1,0.765184333857537,2.0000000000000053,3.9999999999999862,0.008345458826679725,59.91282329517235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COFFEE,2024-10-25 10:00:00+00:00,245.8000030517578,249.9026306618902,229.38949261122826,0.14363308783160791
0,0,0.0,0,0,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.22748101382329824,1.0,1,0,1,1,0.6936760330197602,1.9999999999999973,4.000000000000007,0.008028302364500133,62.27966726949904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COFFEE,2024-10-25 12:00:00+00:00,246.39999389648438,250.3563412037083,230.57460466758866,0.11578793019473924
0,0,0.0,0,0,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.22730187421886375,1.0,1,0,1,1,0.6936760330197602,2.0000000000000027,3.999999999999993,0.008057520158500473,62.053831720484425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COFFEE,2024-10-25 13:00:00+00:00,245.6999969482422,249.65946230495013,229.86213552141047,0.10326357520661525
0,0,0.0,0,0,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.2180933375021228,1.0,1,1,1,1,0.7211221143112746,2.0,4.0,0.008333290446288017,60.00030878831544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COFFEE,2024-10-25 14:00:00+00:00,247.60000610351562,251.7266516342422,231.09342398060937,0.0908029194689437
0,0,0.0,0,0,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,,0,0.22642823947237528,1.0,-1,1,1,1,0.7315368676670846,1.999999999999999,4.0,0.00803627624238227,62.21787117807942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COFFEE,2024-10-25 15:00:00+00:00,247.3000030517578,251.27474533028962,231.4010339376306,0.10052424921379262
0,0,0.0,0,0,0,0,0,1,0,0,0.75,0.9000000000000001,0,0,0,0,0,,0,0.207739608918906,0.0,1,0,1,1,0.8608190322475751,2.0000000000000004,4.0,0.008529862822143415,58.61758980484496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,COFFEE,2024-10-28 13:00:00+00:00,253.9499969482422,258.2823142235467,236.62072784702423,0.23340120174652848
0,0,0.0,0,1,0,0,0,0,0,0,0.9000000000000001,1.0,0,0,0,0,0,,0,1.437861395395353,0.3125,0,0,1,1,0.8602676289830664,0.8943060345275916,4.0,0.004886972873733221,228.80942533312177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-10-31 07:00:00+00:00,569.25,571.7378782819861,559.2984868720555,0.22646265711404123
0,0,0.0,0,1,0,0,0,0,0,0,0.9000000000000001,1.0,0,0,0,0,0,,0,1.476994972149204,0.5,0,0,1,1,0.8602676289830664,1.1919459584229262,4.0,0.0047637669316301385,176.11361398838062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-10-31 08:00:00+00:00,568.5,571.7280298332729,555.5878806669084,0.1573398479529774
0,0,0.0,0,1,0,0,0,0,0,0,0.9000000000000001,1.0,0,0,0,0,0,,0,1.4015199656339787,0.0,0,0,1,1,0.8602676289830664,1.9999999999999811,4.0,0.004989587850675891,100.20867754283043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-10-31 09:00:00+00:00,572.0,577.7080885011732,549.1676459953073,0.2721249530772699
0,0,0.0,0,1,0,0,0,0,0,0,0.9000000000000001,1.0,0,0,0,0,0,,0,1.3380299696085316,0.3125,-1,0,1,1,0.8602676289830664,0.8289195456257928,4.0,0.005251593607833105,229.71878399387697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-10-31 10:00:00+00:00,569.25,571.7280298332729,559.3378806669084,0.15040293946795963
0,0,0.0,0,1,0,0,0,0,0,0,0.9000000000000001,0.9000000000000001,0,0,0,0,0,,0,1.36950318709084,0.6875,1,1,1,1,0.8800507890796782,1.375968901006923,4.0,0.005144460075600699,141.27053196875133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-10-31 12:00:00+00:00,567.75,571.7688848451819,551.6744606192724,0.09754530652197824
0,0,0.0,0,1,0,0,0,0,0,0,0.9000000000000001,0.9000000000000001,0,0,0,0,0,,0,1.3263864253907456,1.0,1,0,1,1,0.8465558441620465,2.1616400918336813,4.0,0.005335183383204632,86.70961574321649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-10-31 13:00:00+00:00,565.25,571.7688848451819,539.1744606192724,0.1802348666873072
0,0,0.0,0,1,0,0,0,0,0,0,0.9000000000000001,0.9000000000000001,0,0,0,0,0,,0,1.1738993221791258,0.3125,1,0,1,1,0.8465558441620465,0.7392293031015765,4.0,0.0059858537292971255,225.99286390120452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-10-31 14:00:00+00:00,569.25,571.7688848451819,559.1744606192724,0.11131556620613352
0,0,0.0,0,1,0,0,0,0,0,0,0.9000000000000001,0.9000000000000001,0,0,0,0,0,,0,1.1417663119001005,0.9375,-1,1,1,1,0.8927608581885759,1.4325984098836615,4.0,0.006181462481596957,112.92349146924073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHEAT,2024-10-31 15:00:00+00:00,566.75,571.7688848451819,546.6744606192724,0.07315069812250848
