direction,t1_bias,t1_strength,t1_pd_zone,t2_in_4h_ob,t2_in_1h_ob,t2_in_fvg,t2_in_brk,t2_in_rej,t2_in_mit,t2_in_vi,zone_quality,t2_confluence,t2m30_in_ob,t2m30_in_fvg,t2m30_in_brk,t2m30_in_rej,t2m30_choch,t2m30_zone_qual,t4_in_5m_ob,ob_height_atr,entry_depth_ob,session,t3_in_ote,t3_choch,swept,conf_score,sl_atr_ratio,rr_potential,atr_pct_of_price,tp2_distance_r,rvol,vol_pct,mom_12b,mom_48b,mom_96b,body_ratio,atr_rank,bb_score,tsm_score,day_of_week,label,sym,ts,entry,sl,tp1,ml_proba
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.1,0,0,0,0,0,,0,1.0,0.5,1,0,0,1,0.694432018740631,0.7699736294732793,4.0,0.0028824977608968854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,XLMUSDT,2024-07-03 12:30:00+00:00,0.0909,0.0906982522438018,0.09170699102479275,0.25818668402508915
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.1,0,0,0,0,0,,0,1.0,0.5,1,0,0,1,0.694432018740631,4.278291076465261,4.0,0.0025592228709626166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,XLMUSDT,2024-07-03 14:00:00+00:00,0.0917,0.09069596749593115,0.09571613001627544,0.21517063356578142
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.1,0,0,0,0,0,,0,1.0,0.5,1,1,0,1,0.7335252023203633,3.3605186852230076,4.0,0.002292135038690517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,XLMUSDT,2024-07-03 14:30:00+00:00,0.0914,0.09069596749593115,0.09421613001627539,0.22886925782297723
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.1,0,0,0,0,0,,0,1.0,0.5,-1,1,0,1,0.7480542155218434,0.4949419704569186,4.0,0.0023164200669592754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,XLMUSDT,2024-07-03 15:00:00+00:00,0.0908,0.09069589838907892,0.09121640644368435,0.30167136577115583
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.1,0,0,0,0,0,,0,1.0,0.5,-1,1,0,1,0.7480542155218434,1.8718780158937025,4.0,0.0023697070520329743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,XLMUSDT,2024-07-03 15:30:00+00:00,0.0911,0.09069589838907892,0.09271640644368433,0.24953604723228276
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,2.447153591823792,0.0,0,0,1,1,0.8232869259066665,3.5804543177176313,4.0,0.0047150540844730655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AVAXUSDT,2024-07-09 07:00:00+00:00,26.0,25.561067070369383,27.75573171852247,0.18027331121190815
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,2.382447242254454,0.0,0,0,1,1,0.8232869259066665,2.056313480424408,4.0,0.004876876126106704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AVAXUSDT,2024-07-09 07:30:00+00:00,25.82,25.561067070369383,26.85573171852247,0.24969322571428468
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,2.3645034933426072,0.0,0,0,1,1,0.8232869259066665,1.9495960673753523,4.0,0.004915789642511186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AVAXUSDT,2024-07-09 09:00:00+00:00,25.81,25.562642014757273,26.7994319409709,0.2320841546523134
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,2.788612652923129,0.0,0,0,1,1,0.8232869259066665,2.206331603067341,4.0,0.004169782047196673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AVAXUSDT,2024-07-09 09:30:00+00:00,25.8,25.562642014757273,26.74943194097091,0.27898048930541613
1,0,0.0,0,0,1,0,0,0,1,0,0.9000000000000001,0.1,0,0,0,0,0,,0,1.0,0.5,0,0,1,1,0.7716224853820272,2.202997006833966,4.0,0.002341078354330667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DASHUSDT,2024-07-10 08:00:00+00:00,23.88,23.75684156005638,24.372633759774477,0.24559700202342066
