direction,t1_bias,t1_strength,t1_pd_zone,t2_in_4h_ob,t2_in_1h_ob,t2_in_fvg,t2_in_brk,t2_in_rej,t2_in_mit,t2_in_vi,zone_quality,t2_confluence,t2m30_in_ob,t2m30_in_fvg,t2m30_in_brk,t2m30_in_rej,t2m30_choch,t2m30_zone_qual,t4_in_5m_ob,ob_height_atr,entry_depth_ob,session,t3_in_ote,t3_choch,swept,conf_score,sl_atr_ratio,rr_potential,atr_pct_of_price,tp2_distance_r,rvol,vol_pct,mom_12b,mom_48b,mom_96b,body_ratio,atr_rank,bb_score,tsm_score,day_of_week,label,sym,ts,entry,sl,tp1,ml_proba
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7593236133494644,2.000000000000001,4.0,0.004454011472256337,112.25835476950557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-08-13 09:15:00+00:00,50355.75,50804.320176388144,48561.46929444742,0.3132520621136005
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7593236133494644,1.9999999999999942,4.0,0.004312475525809458,115.94268698050193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-08-14 09:15:00+00:00,49728.05,50156.95199714246,48012.442011430176,0.3315297093718905
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.8351762768221768,1.9999999999999964,4.0,0.003950662660601382,126.5610463242866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-08-16 09:15:00+00:00,49981.8,50376.722461939295,48402.110152242836,0.17709246781523227
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7699448996384394,1.9999999999999938,4.0,0.0041640487795373115,120.07544254934474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-08-19 09:15:00+00:00,50406.55,50826.340666016375,48727.387335934516,0.38843927921165816
1,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,0,1,0.701899602257794,2.0000000000000226,4.0,0.002944135928228604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-09-06 09:15:00+00:00,50987.7,50687.47056106451,52188.61775574194,0.22749236837592446
1,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,0,1,0.701899602257794,2.000000000000008,4.0,0.003470283782068334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NSEBANK,2024-09-11 09:15:00+00:00,51266.45,50910.63174000156,52689.72303999374,0.22603227319819455
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,0,1,0.6737929961557688,2.0000000000000138,4.0,0.003806617967452198,131.35019176475194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-10-18 09:15:00+00:00,51555.3,51947.80266259478,49985.289349620885,0.391523831290303
1,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8629392847340497,1.9999999999999865,4.0,0.005204921763837151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-10-30 09:15:00+00:00,51929.85,51389.268387084405,54092.17645166237,0.25403169175236906
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8221222046454614,2.000000000000002,4.0,0.004293516115771244,116.4546694405931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NSEBANK,2024-12-17 09:15:00+00:00,53240.8,53697.98046563311,51412.07813746757,0.16097951037567812
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8136461142839199,2.0000000000000075,4.0,0.0046888897977185396,106.63505042137731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NSEBANK,2024-12-18 09:15:00+00:00,52388.9,52880.1915574474,50423.73377021042,0.1945657848542262
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8136461142839199,2.000000000000005,4.0,0.00363886727532415,137.40539628652954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BSESN,2025-01-02 09:15:00+00:00,78823.17,79396.82410770062,76528.5535691975,0.22851024783946086
1,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8325748654367321,2.0000000000000044,4.0,0.003388480174317456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BSESN,2025-03-18 09:15:00+00:00,74972.4,74464.315017958,77004.73992816798,0.14174016134383513
1,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,0,1,0.7438609984278277,1.9999999999999791,4.0,0.0035540617889651227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BSESN,2025-04-04 09:15:00+00:00,75496.56,74959.92112181138,77643.11551275448,0.291954482973982
0,0,0.0,0,1,0,1,1,1,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.7921564221021792,2.0000000000000093,4.0,0.0028131725975774893,177.73527313274818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2025-07-11 09:15:00+00:00,56816.5,57136.169241780524,55537.8230328779,0.23021864170828923
0,0,0.0,0,1,0,1,1,1,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.7921564221021792,2.0000000000000155,4.0,0.0027385842715410844,182.57608692049888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2025-07-14 09:15:00+00:00,56848.0,57159.36607733714,55602.53569065145,0.23021864170828923
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7699448996384394,1.9999999999999791,4.0,0.0028735405048915578,174.00137535867944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NSEBANK,2025-07-15 09:15:00+00:00,57036.5,57364.29338601449,55725.326455942035,0.4464746912893841
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8221222046454614,2.0000000000000235,4.0,0.0025709268298042148,194.48239218775078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BSESN,2025-07-21 09:15:00+00:00,82102.9,82525.06109682946,80414.25561268211,0.23021864170828923
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8221222046454614,1.9999999999999871,4.0,0.0025004526867240377,199.96379161849973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BSESN,2025-07-22 09:15:00+00:00,82329.61,82741.33258904288,80682.71964382847,0.2947751987206426
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,0,1,0.7269491742591546,1.9999999999999991,4.0,0.0022609350852960948,221.14743729341507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BSESN,2025-07-24 09:15:00+00:00,82471.96,82844.88749583428,80980.25001666292,0.4464746912893841
1,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8325748654367321,1.999999999999992,4.0,0.003217877339166135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2025-08-14 09:15:00+00:00,55344.8,54988.61444447864,56769.54222208545,0.17834565888437584
1,0,0.0,0,1,0,1,1,1,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8325748654367321,1.9999999999999793,4.0,0.0028610380128107292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2025-08-21 09:15:00+00:00,55915.1,55595.149546819775,57194.90181272089,0.17834565888437584
1,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.8458389483046466,2.0000000000000058,4.0,0.002937602796164331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2025-08-22 09:15:00+00:00,55342.4,55017.25202202711,56642.991911891564,0.14174016134383513
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,0,1,0.7438609984278277,2.000000000000009,4.0,0.0034795004227477578,143.69878984097042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2025-10-03 09:15:00+00:00,55466.7,55852.692812196845,53922.728751212606,0.40767506871164605
